bclist
Biochemistry reactions objects:
uuid	modDate	locked	id	name	abbreviation	cksum	equation	deltaG	deltaGErr	reversibility	thermoReversibility	defaultProtons	compartment_uuid	defaultTransproton
DB3CC1F8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07963	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)	2AGPGAT160	''	cpd00002 + cpd00067 + cpd00214 + cpd15346 <=> cpd00012 + cpd00018 + cpd15538	-6.1	0.718204	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB3F8A28-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07964	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)	2AGPGAT161	''	cpd00002 + cpd00067 + cpd15237 + cpd15347 <=> cpd00012 + cpd00018 + cpd15539	-6.1	0.718204	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB425078-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07965	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0)	2AGPGAT180	''	cpd00002 + cpd00067 + cpd01080 + cpd15348 <=> cpd00012 + cpd00018 + cpd15540	-6.1	0.718204	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB453004-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07966	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)	2AGPGAT181	''	cpd00002 + cpd00067 + cpd15269 + cpd15349 <=> cpd00012 + cpd00018 + cpd15541	-6.1	0.718204	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB47EBB4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07967	2-dehydro-D-gluconate reductase (NADH)	2DGLCNRx	''	cpd00004 + cpd00067 + cpd00480 <=> cpd00003 + cpd00222	-6.22	1.09509	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB4A15F6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07969	2-dehydro-L-gulonate reductase (NADH)	2DGULRx	''	cpd00004 + cpd00067 + cpd15351 <=> cpd00003 + cpd00573	-6.22	1.09509	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB4C2332-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07970	2-dehydro-L-gulonate reductase (NADPH)	2DGULRy	''	cpd00005 + cpd00067 + cpd15351 <=> cpd00006 + cpd00573	-6.22	1.09509	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB4E957C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07971	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase	2MAHMP	''	cpd00001 + cpd02894 <=> cpd00009 + cpd00067 + cpd02775	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB51481C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07972	dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)	34dhpactex	''	cpd02500[e] <=> cpd02500[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB522DD6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07973	3AMP transport via diffusion (extracellular to periplasm)	3AMPtex	''	cpd00988[e] <=> cpd00988[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB531A7A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07974	3CMP transport via diffusion (extracellular to periplasm)	3CMPtex	''	cpd03454[e] <=> cpd03454[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB53F9FE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07975	3GMP transport via diffusion (extracellular to periplasm)	3GMPtex	''	cpd03701[e] <=> cpd03701[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB54E08A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07976	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	3HAD121	''	cpd15366 <=> cpd00001 + cpd15569	-1.107	0.84072	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB5619BE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07977	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	3HAD141	''	cpd15368 <=> cpd00001 + cpd15570	3.713	0.728869	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB575144-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07978	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	3HAD161	''	cpd15369 <=> cpd00001 + cpd15571	3.713	0.728869	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB58810E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07979	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)	3HAD180	''	cpd15371 <=> cpd00001 + cpd15572	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB59C5A0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07980	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)	3HAD181	''	cpd15370 <=> cpd00001 + cpd15568	3.713	0.728869	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB5AF196-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07981	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	3HAD40	''	cpd11836 <=> cpd00001 + cpd11465	2.163	0.767366	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB5C3E98-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07987	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	3OAR121	''	cpd00005 + cpd00067 + cpd15373 <=> cpd00006 + cpd15366	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB5E3E8C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07989	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	3OAR141	''	cpd00005 + cpd00067 + cpd15374 <=> cpd00006 + cpd15368	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB6045C4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07991	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	3OAR161	''	cpd00005 + cpd00067 + cpd15375 <=> cpd00006 + cpd15369	-3.1	1.15812	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB624932-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07992	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)	3OAR180	''	cpd00005 + cpd00067 + cpd15377 <=> cpd00006 + cpd15371	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB644B42-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07993	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	3OAR181	''	cpd00005 + cpd00067 + cpd15376 <=> cpd00006 + cpd15370	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB664B54-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07994	3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)	3OAR40	''	cpd00005 + cpd00067 + cpd11488 <=> cpd00006 + cpd11836	-3.76	1.07969	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB687D70-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07997	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)	3OAS121	''	cpd00067 + cpd11492 + cpd15416 <=> cpd00011 + cpd11493 + cpd15373	2.156	1.19377	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB6AD584-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn07998	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	3OAS141	''	cpd00067 + cpd11492 + cpd15415 <=> cpd00011 + cpd11493 + cpd15374	2.156	1.19377	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB6D26CC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08000	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	3OAS161	''	cpd00067 + cpd11492 + cpd15294 <=> cpd00011 + cpd11493 + cpd15375	2.156	1.19377	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB6F960A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08001	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	3OAS180	''	cpd00067 + cpd11492 + cpd15277 <=> cpd00011 + cpd11493 + cpd15377	2.156	1.19377	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB71F864-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08002	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	3OAS181	''	cpd00067 + cpd11492 + cpd15239 <=> cpd00011 + cpd11493 + cpd15376	2.156	1.19377	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB746158-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08003	tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	3PEPTabcpp	''	cpd00001 + cpd00002 + cpd15386[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd15386	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB771FC4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08004	LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm)	3PEPTtex	''	cpd15386[e] <=> cpd15386[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB77E134-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08005	3UMP transport via diffusion (extracellular to periplasm)	3UMPtex	''	cpd00989[e] <=> cpd00989[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB78B244-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08006	4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)	4HOXPACDtex	''	cpd02361[e] <=> cpd02361[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB79A226-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08007	tetrapeptide L,D-carboxypeptidase	4PCP	''	cpd00001 + cpd15387 <=> cpd00117 + cpd15386	-0.463	0.848213	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB7B308C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08008	tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	4PEPTabcpp	''	cpd00001 + cpd00002 + cpd15387[p] <=> cpd00008 + cpd00009 + cpd00067 + cpd15387	-6.817	0.717554	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB7DE73C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08009	LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm)	4PEPTtex	''	cpd15387[e] <=> cpd15387[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB7EB18A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08011	5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)	5DGLCNt2rpp	''	cpd00067[p] + cpd00781[p] <=> cpd00067 + cpd00781	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB80527E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08012	5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm)	5DGLCNtex	''	cpd00781[e] <=> cpd00781[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DB812F32-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08013	5'-deoxyadenosine nuclosidase	5DOAN	''	cpd00001 + cpd03091 <=> cpd00128 + cpd15380	-0.733	0.964152	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB82D9A4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08014	acyl-[acyl-carrier-protein] synthetase (n-C14:0)	AACPS1	''	cpd00002 + cpd00067 + cpd03847 + cpd11493 <=> cpd00012 + cpd00018 + cpd11466	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB85EF40-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08015	acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	AACPS2	''	cpd00002 + cpd00067 + cpd11493 + cpd15298 <=> cpd00012 + cpd00018 + cpd15294	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB88C558-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08016	acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	AACPS3	''	cpd00002 + cpd00067 + cpd00214 + cpd11493 <=> cpd00012 + cpd00018 + cpd15277	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB8C05D8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08017	acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	AACPS4	''	cpd00002 + cpd00067 + cpd11493 + cpd15237 <=> cpd00012 + cpd00018 + cpd15239	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB8F2D62-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08018	acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	AACPS5	''	cpd00002 + cpd00067 + cpd11493 + cpd15269 <=> cpd00012 + cpd00018 + cpd11825	-3.146	1.30097	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB925A32-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08019	acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	AACPS8	''	cpd00002 + cpd00067 + cpd01080 + cpd11493 <=> cpd00012 + cpd00018 + cpd15268	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB958AB8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08020	acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	AACPS7	''	cpd00002 + cpd00067 + cpd01741 + cpd11493 <=> cpd00012 + cpd00018 + cpd11468	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB9891FE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08021	acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	AACPS8	''	cpd00002 + cpd00067 + cpd01107 + cpd11493 <=> cpd00012 + cpd00018 + cpd11474	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB9B9480-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08022	acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	AACPS9	''	cpd00002 + cpd00067 + cpd03846 + cpd11493 <=> cpd00012 + cpd00018 + cpd11470	-2.486	1.23168	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DB9E88D4-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08023	dTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase	AADDGT	''	cpd15454 + cpd15581 <=> cpd00297 + cpd15582	-1.7	0.632032	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBA008DA-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08024	alpha-amylase	AAMYL	''	cpd11735 <=> cpd01329	-158.48	1.51561	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBA0FBAA-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08025	Arbutin 6-phosphate glucohydrolase	AB6PGH	''	cpd00001 + cpd03697 <=> cpd00079 + cpd00415	-3.113	0.692797	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBA2CE58-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08027	4-aminobutyrate transport in via proton symport (periplasm)	ABUTt2pp	''	cpd00067[p] + cpd00281[p] <=> cpd00067 + cpd00281	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBA4A4C6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08028	4-aminobutyrate transport via diffusion (extracellular to periplasm)	ABUTtex	''	cpd00281[e] <=> cpd00281[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBA5BFC8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08029	acetoacetate transport via proton symport  (periplasm)	ACACt2pp	''	cpd00067[p] + cpd00142[p] <=> cpd00067 + cpd00142	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBA78038-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08030	acetoacetate transport via diffusion (extracellular to periplasm)	ACACtex	''	cpd00142[e] <=> cpd00142[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBA87F1A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08032	acetaldehyde transport via diffusion (extracellular to periplasm)	ACALDtex	''	cpd00071[e] <=> cpd00071[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBA98A18-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08033	acetaldehyde reversible transport (periplasm)	ACALDtpp	''	cpd00071[p] <=> cpd00071	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBAA914C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08034	acetyl-CoA:anthranilate acetyltransferase	ACANTHAT	''	cpd00022 + cpd00093 <=> cpd00010 + cpd03773	-4.054	1.28789	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBAC596E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08035	N-acetyl-D-galactosamine 1-phosphatase (periplasm)	ACGAL1PPpp	''	cpd00001 + cpd15390 <=> cpd00009 + cpd00067 + cpd00832	-2.317	0.735634	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBAE6006-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08036	N-acetyl-D-galactosamine 1-phosphate transport via diffusion (extracellular to periplasm)	ACGAL1Ptex	''	cpd15390[e] <=> cpd15390[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBAF2BC6-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08037	N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm)	ACGALtex	''	cpd00832[e] <=> cpd00832[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBB00D5C-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08038	N-acetyl-D-glucosamine 1-phosphatase (periplasm)	ACGAM1PPpp	''	cpd00001 + cpd02611 <=> cpd00009 + cpd00067 + cpd00122	-2.317	0.735634	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBB251C0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08039	N-acetyl-D-glucosamine 1-phosphate transport via diffusion (extracellular to periplasm)	ACGAM1Ptex	''	cpd02611[e] <=> cpd02611[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBB35EBC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08040	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	GLCNACPPUNDs	''	cpd00037 + cpd00286 <=> cpd00091 + cpd00946	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBB52CD8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08041	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	ACGAptspp	''	cpd00061 + cpd00122[p] <=> cpd00020 + cpd00293	-9.11	0.635473	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBB7AEEA-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08042	N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	ACGAtex	''	cpd00122[e] <=> cpd00122[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBB8A7DC-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08043	2-aceto-2-hydroxybutanoate synthase	ACHBS	''	cpd00020 + cpd00067 + cpd00094 <=> cpd00011 + cpd00498	-10.53	0.730313	>	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBBAE902-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08044	N-acetylmuramate 6-phosphate hydrolase	ACM6PH	''	cpd00001 + cpd15391 <=> cpd00221 + cpd00293	-3.113	0.692797	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBBCA332-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08045	UDP-N-acetyl-D-mannosaminuronic acid transferase	ACMAMUT	''	cpd00946 + cpd03732 <=> cpd00014 + cpd15581	-1.7	0.632032	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBBE2CA2-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08046	N-acetyl-D-mannosamine transport via PTS  (periplasm)	ACMANAptspp	''	cpd00061 + cpd00492[p] <=> cpd00020 + cpd02612	-9.11	0.635473	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBC06EFE-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08047	N-acetyl-D-mannosamine transport via diffusion (extracellular to periplasm)	ACMANAtex	''	cpd00492[e] <=> cpd00492[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBC16C6E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08048	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	ACMUMptspp	''	cpd00061 + cpd01757[p] <=> cpd00020 + cpd15391	-9.11	0.635473	=	>	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBC4399E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08049	N-acetylmuramate transport via diffusion (extracellular to periplasm)	ACMUMtex	''	cpd01757[e] <=> cpd01757[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBC5A13A-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:19	0	rxn08050	N-acetylneuraminate proton symport (periplasm)	ACNAMt2pp	''	cpd00067[p] + cpd00232[p] <=> cpd00067 + cpd00232	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBC7BE8E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08051	N-acetylneuraminate transport via diffusion (extracellular to periplasm)	ACNAMtex	''	cpd00232[e] <=> cpd00232[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBC98476-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08053	acyl-CoA dehydrogenase (octadecanoyl-CoA)	ACOAD8f	''	cpd00015 + cpd00327 <=> cpd00982 + cpd14937	12	1.84286	=	<	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBCBE4C8-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08056	arabinose modified core oligosaccharide lipid A transport via vector (periplasm to extracellular)	ACOLIPAtex	''	cpd15392[p] <=> cpd15392[e]	0	2	=	=	0	618A7A08-5E5F-11E1-9EC2-C7374BC191FA	0
DBCCE080-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08059	O-Acetyl-L-serine transport via diffusion (extracellular to periplasm)	ACSERtex	''	cpd00722[e] <=> cpd00722[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBCE26C0-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08060	O-Acetyl-L-serine export via facilitated transport	ACSERtpp	''	cpd00722 <=> cpd00722[p]	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBCF5F18-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08061	acetate reversible transport via proton symport (periplasm)	ACt2pp	''	cpd00029[p] + cpd00067[p] <=> cpd00029 + cpd00067	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBD1AD5E-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08062	Na+/Acetate symport (periplasm)	ACt4pp	''	cpd00029[p] + cpd00971[p] <=> cpd00029 + cpd00971	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBD44348-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08063	Acetate transport via diffusion (extracellular to periplasm)	ACtex	''	cpd00029[e] <=> cpd00029[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
DBD59432-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08064	adenine transport via proton symport (reversible) (periplasm)	ADEt2rpp	''	cpd00067[p] + cpd00128[p] <=> cpd00067 + cpd00128	0	2	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
DBD7DC56-5E5F-11E1-9EC2-C7374BC191FA	2012-02-23 20:49:20	0	rxn08065	adenine transport via diffusion (extracellular to periplasm)	ADEtex	''	cpd00128[e] <=> cpd00128[p]	0	2	=	=	0	618A0C3A-5E5F-11E1-9EC2-C7374BC191FA	0
